bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2019;710780081;KORIAN LE TINAILLER;;710010695;09;95;2;109;PLU8;0;4;5;0;49200707500012;27;71;27;71;71235;HURIGNY;;0;;6;;1;1;;;RUE DES LOMBARDS;;71870;HURIGNY;;0;;;;;;;;;;;;;;;;;492007075;49200707500012;;;0;0;;;;;;;;;;P;127
ID;2019;710780818;CLINIQUE VAL DRACY;;710000233;15;72;2;161;PLU7;0;4;5;0;72562117100026;27;71;27;71;71182;DRACY-LE-FORT;;0;;6;;1;1;;IMP;PAUL FRÉDÉRIC DE CARDON;;71640;DRACY LE FORT;;0;;;;;;;;;;;;;;;;;725621171;72562117100026;;;0;0;;;;;;;;;;P;127
ID;2019;710780917;HOPITAL PRIVE SAINTE MARIE;;710000274;09;73;2;365;PLU4;0;4;5;0;72692037400030;27;71;27;71;71076;CHALON-SUR-SAONE;;0;;6;;2;1;4;ALL;ST JEAN DES VIGNES;;71100;CHALON SUR SAONE;;1;383699048;RAMSAY GENERALE DE SANTE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710781139;CMPR MARDOR;;750721334;09;61;3;109;PNL8;7;4;3;0;77567227202377;27;71;27;71;71149;COUCHES;;0;;6;;1;1;;;;;71490;COUCHES;;1;775672272;La Croix-Rouge française;;;;;;;;;;;;;;;775672272;;;;1;1;;1;;710002288;;;;;;P;127
ID;2019;710781410;CLINIQUE DU PARC;;710000373;09;73;2;128;PLU4;0;4;5;0;41562005300017;27;71;27;71;71014;AUTUN;;0;;6;;2;1;7;R;DU FAUBOURG SAINT ANDOCHE;;71400;AUTUN;;1;499054013;DRACY SANTE INVESTISSEMENTS ET DEVELOPPEMENT;;;;;;;;;;;;;;;;41562005300017;;;0;0;;;;;;;;;;P;127
ID;2019;710781535;CRRF LE BOURBONNAIS;;210010294;09;40;3;109;PNL8;6;1;4;0;42416376400071;27;71;27;71;71047;BOURBON-LANCY;;0;;6;;1;1;7;R;DE LA ROCHE;BP 10033;71140;BOURBON LANCY;;1;424163764;UGECAM BOURGOGNE FRANCHE COMTE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;;710000464;09;73;2;365;PLU4;0;4;5;0;34182395300011;27;71;27;71;71182;DRACY-LE-FORT;;0;;6;;2;1;2;R;DU PRESSOIR;;71640;DRACY LE FORT;;1;499054013;DRACY SANTE INVESTISSEMENTS ET DEVELOPPEMENT;;;;;;;;;;;;;;;341823953;34182395300011;;;0;0;;;;;;;;;;P;127
ID;2019;710970658;ANTENNE DIALYSE DE MACON;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900070;27;71;27;71;71270;MACON;;0;;6;210012290;1;1;;Bd;LOUIS ESCANDE;;71018;MACON CEDEX;C.H. DES CHANAUX;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710972365;USLD CH PARAY LE MONIAL;;710780644;04;13;1;362;PUB9;1;0;;0;26710033700083;27;71;27;71;71342;PARAY-LE-MONIAL;;0;;6;710780644;1;1;11;IMP;CHERVIER;;71600;PARAY LE MONIAL;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710972423;USLD HOTEL DIEU CH LES CHANAUX;;710780263;04;13;1;362;PUB9;1;0;;0;26710028700171;27;71;27;71;71270;MACON;;0;;5;710780263;2;1;344;R;DES EPINOCHES;;71000;MACON;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900054;27;71;27;71;71076;CHALON-SUR-SAONE;;0;;6;210012290;1;1;4;R;DU CAPITAINE DRILLIEN;;71321;CHALON SUR SAONE CEDEX;CENTRE HOSPITALIER W. MOREY;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710974502;UNITE DE DIALYSE DE CHALON SAINT REMY;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900138;27;71;27;71;71475;SAINT-REMY;;0;;6;210012290;1;1;3;R;MENDES FRANCE;;71100;ST REMY;;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710974510;UNITE DE DIALYSE DE MACON MURGERETS;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900088;27;71;27;71;71270;MACON;;0;;6;210012290;1;1;110;R;DU MURGERET;;71000;MACON;BATIMENT B;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710974528;UNITE DE DIALYSE DE MACON CHANAUX;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900070;27;71;27;71;71270;MACON;;0;;6;210012290;1;1;;Bd;LOUIS ESCANDE;;71018;MACON CEDEX;CENTRE HOSPITALIER LES CHANAUX;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710977075;CLINIQUE DU CHALONNAIS;SSR SAINTE MARIE;710000092;09;95;2;109;PLU8;0;4;5;0;34029481800034;27;71;27;71;71076;CHALON-SUR-SAONE;;;;6;;1;1;4;R;SAINT JEAN DES VIGNES;;71100;CHALON SUR SAONE;;;383699048;Ramsay Générale de Santé;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710977307;KORIAN LA BRESSANE;;710977299;09;95;2;109;PLU8;0;4;5;0;49196497900018;27;71;27;71;71558;VARENNES-SAINT-SAUVEUR;;0;;6;;1;1;460;R;CENTRALE;;71480;VARENNES ST SAUVEUR;;1;447800475;KORIAN MEDICA SA;;;;;;;;;;;;;;;491964979;49196497900018;;;0;0;;;;;;;;;;P;127
ID;2019;710978107;HOPITAL LOCAL CHAGNY;;710781592;04;13;1;106;PUB2;1;0;;0;26710006300010;27;71;27;71;71073;CHAGNY;;0;;6;710781592;1;1;16;R;DE LA BOUTIERE;;71150;CHAGNY;;;;;;;;;;;;;;;;;;;267100063;26710006300010;;;;0;;;;;;;;;;P;127
ID;2019;710978123;HOPITAL DU PAYS DUNOIS;;710781063;04;13;1;106;PUB2;1;0;;0;26710013900018;27;71;27;71;71133;LA CLAYETTE;;0;;6;710781063;1;1;19;R;DE L'HOPITAL;;71800;LA CLAYETTE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710978131;CENTRE HOSPITALIER DU CLUNISOIS;SITE JULIEN GRIFFON;710781089;04;14;1;106;PUB2;1;0;;0;26710014700011;27;71;27;71;71137;CLUNY;;1;710978131;6;710781089;1;1;13;PL;DE L'HOPITAL;;71250;CLUNY;;;;;;;;;;;;;;;;;;;;26710014700011;;;0;1;;1;;710978198;;;;;;P;127
ID;2019;710978156;CENTRE HOSPITALIER BRESSE LOUHANNAISE;LA BASSE MACONNIERE;710780214;04;13;1;106;PUB2;1;0;;0;26710025300017;27;71;27;71;71263;LOUHANS;;0;;6;710780214;1;1;350;AV;FERNAND POINT;;71500;LOUHANS;;;;;;;;;;;;;;;;;;;267100253;26710025300017;;;0;0;;;;;;;;;;P;127
ID;2019;710978180;CENTRE HOSPITALIER BELNAY;;710781360;04;13;1;106;PUB2;1;0;;0;26710046900035;27;71;27;71;71543;TOURNUS;;0;;6;710781360;1;1;627;AV;HENRI ET SUZANNE VITRIER;BP 97;71700;TOURNUS;;;;;;;;;;;;;;;;;;;267100469;26710046900035;;;0;0;;;;;;;;;;P;127
ID;2019;710978198;CH DU CLUNISOIS SITE STEPHANIE CORSIN;SITE STEPHANIE CORSIN;710781089;04;14;1;106;PUB2;1;0;;0;26710047700012;27;71;27;71;71545;TRAMAYES;;1;710781386;6;710781089;1;1;7;;CHARRIERE DES ECORCES;;71520;TRAMAYES;;;;;;;;;;;;;;;;;;;;26710047700012;;;0;1;;1;;710781386;;;;;;P;127
ID;2019;710978206;CENTRE HOSPITALIER DE LA GUICHE;;710780156;04;13;1;106;PUB2;1;0;;0;26710023800018;27;71;27;71;71231;LA GUICHE;;0;;6;710780156;1;1;;;LE ROMPOIX;;71220;LA GUICHE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710978214;CENTRE HOSPITALIER LES MARRONNIERS;;710781345;04;13;1;106;PUB2;1;0;;0;26710045100033;27;71;27;71;71542;TOULON-SUR-ARROUX;;;;6;710781345;1;1;;PL;CLAUDE BURGAT;;71320;TOULON SUR ARROUX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;;710781329;04;11;1;292;PUB3;1;0;;0;26710044400012;27;71;27;71;71520;SEVREY;;0;;6;710781329;1;1;55;R;AUGUSTE CHAMPION;;71100;SEVREY;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710978248;CH AUTUN SITE LATOUCHE;;710781451;04;13;1;355;PUB2;1;0;;0;26710001400062;27;71;27;71;71014;AUTUN;;;;5;710781451;1;1;9;BD;FREDERIC LATOUCHE;;71400;AUTUN;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710978255;CH ALIGRE BOURBON LANCY;;710781568;04;13;1;355;PUB2;1;0;;0;26710004800011;27;71;27;71;71047;BOURBON-LANCY;;0;;6;710781568;1;1;;ALL;D ALIGRE;;71140;BOURBON LANCY;;;;;;;;;;;;;;;;;;;267100048;;;;0;0;;;;;;;;;;P;127
ID;2019;710978263;CH WILLIAM MOREY CHALON SUR SAONE;;710780958;04;13;1;355;PUB2;1;0;;0;26710076600109;27;71;27;71;71076;CHALON-SUR-SAONE;;0;;6;710780958;1;1;4;R;CAPITAINE DRILLIEN;CS 80120;71321;CHALON SUR SAONE CEDEX;;;;;;;;;;;;;;;;;;;267100766;26710076600109;26710076600125;26710076600133;1;0;;;;;;;;;;P;127
ID;2019;710978271;CH CHAROLLES;;710781014;04;13;1;355;PUB2;1;0;;0;26710009700018;27;71;27;71;71106;CHAROLLES;;0;;6;710781014;1;1;6;R;DU PRIEURE;BP 61;71120;CHAROLLES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710978289;CH LES CHANAUX MACON;;710780263;04;13;1;355;PUB2;1;0;;0;26710028700015;27;71;27;71;71270;MACON;;;;6;710780263;2;1;350;BD;LOUIS ESCANDE;;71000;MACON;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;710978313;CENTRE HOSPITALIER JEAN BOUVERI;;710976705;04;13;1;355;PUB2;1;0;;0;26710079000018;27;71;27;71;71306;MONTCEAU-LES-MINES;;0;;8;710976705;1;1;;;;BP 189;71307;MONTCEAU LES MINES CEDEX;;;;;;;;;;;;;;;;;;;267100790;26710079000018;;;0;0;;;;;;;;;;P;127
ID;2019;710978347;HOTEL DIEU DU CREUSOT;;570010181;09;62;3;365;PNL4;6;1;1;0;77857784100019;27;71;27;71;71153;LE CREUSOT;;0;;6;;2;1;175;R;MARECHAL FOCH;;71206;LE CREUSOT CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;720000033;CENTRE HOSPITALIER DU MANS;;720000025;04;13;1;355;PUB2;1;0;;0;26720016000013;52;72;52;72;72181;LE MANS;;0;;8;720000025;2;1;194;AV;RUBILLARD;;72037;LE MANS CEDEX 9;;;;;720006659;GIE TEP (Tomographe par Emission de positons);720002393;GIE IMM (Imagerie Médicale du Maine);;;;;;;;;;;;26720016000013;26720016000062;26720016000047;0;0;;;;;;;;;;P;152
ID;2019;720000041;EP DE SANTE MENTALE DE LA SARTHE;;720000058;14;11;1;292;PUB3;1;0;;0;26720106900015;52;72;52;72;72003;ALLONNES;;0;;6;720000058;1;1;20;AV;DU 19 MARS 1962;BP 50004;72700;ALLONNES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;;720000066;04;13;1;355;PUB2;1;0;;0;26720105100013;52;72;52;72;72071;MONTVAL-SUR-LOIR;;0;;6;720000066;1;1;5;ALL;SAINT MARTIN;BP 129;72500;MONTVAL SUR LOIR;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;152
ID;2019;720000199;CLINIQUE DU PRE;;720000595;09;73;2;128;PLU4;0;4;5;0;30577626200027;52;72;52;72;72181;LE MANS;;0;;6;;2;1;13;AV;RENE LAENNEC;;72018;LE MANS CEDEX 2;TECHNOPOLE UNIVERSITE;0;;;;;;;;;;;;;;;;;;30577626200027;;;0;0;;;;;;;;;;P;152
ID;2019;720000231;CLINIQUE DU TERTRE ROUGE;;720000637;09;73;2;365;PLU4;0;4;5;0;32173710800035;52;72;52;72;72181;LE MANS;;0;;6;;2;1;62;R;DE GUETTELOUP;LE FOUILLET;72100;LE MANS;POLE SANTE SUD;1;802799171;ELSAN;720016997;SELCA LABOMAINE;720002419;SCM MAINE IMAGE SANTE;720002229;SCANNER DU MAINE;;;;;;;;;321737108;;;;;0;;;;;;;;;;P;152
ID;2019;720000249;CLINIQUE MEDICALE VICTOR HUGO;;720000645;09;95;2;129;PLU4;0;4;5;0;30037729800017;52;72;52;72;72181;LE MANS;;0;;6;;2;1;18;R;VICTOR HUGO;;72015;LE MANS CEDEX 2;;1;802798934;ELSAN;;;;;;;;;;;;;;;;30037729800017;;;;0;;;;;;;;;;P;152
ID;2019;720000314;HOPITAL FRANÇOIS DE DAILLON AU LUDE;;720000090;04;13;1;106;PUB2;1;0;;0;26720020200013;52;72;52;72;72176;LE LUDE;;0;;6;720000090;1;1;70;CHE;DES BICHOUSIERES;;72800;LE LUDE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720000389;CENTRE MEDICAL G. COULON-LE GRAND LUCÉ;;720012749;09;63;3;129;PNL4;6;1;1;0;78457899900061;52;72;52;72;72143;LE GRAND-LUCE;;;;5;;2;1;1;R;DR GEORGES COULON;BP 14;72150;LE GRAND LUCE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720000413;CENTRE MEDICAL F.GALLOUEDEC;;720008390;09;61;3;109;PNL8;6;1;1;0;77565226600054;52;72;52;72;72231;PARIGNE-L'EVEQUE;;0;;6;;1;1;;RTE;DE CHANGE;;72250;PARIGNE L EVEQUE;;0;;;;;;;;;;;;;;;;;775652266;77565226600054;;;0;0;;;;;;;;;;P;152
ID;2019;720000470;CENTRE HOSPITALIER MAMERS;;610780082;04;14;1;355;PUB2;1;0;;0;26610604600110;52;72;52;72;72180;MAMERS;;0;;6;610780082;2;1;;RTE;DU MESLE SUR SARTHE;BP 69;72600;MAMERS;;;;;;;;;;;;;;;;;;;266106046;26610604600110;26610604600102;26610604600128;1;0;;;;;;;;;;P;128
ID;2019;720000520;CENTRE HOSPITALIER ST CALAIS;;720000140;04;13;1;355;PUB2;1;0;;0;26720003800011;52;72;52;72;72269;SAINT-CALAIS;;0;;6;720000140;1;1;2;R;DE LA PERRINE;;72120;ST CALAIS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720000744;CENTRE DE L'ARCHE;;720000454;09;60;3;109;PNL8;6;1;1;0;30258914800014;52;72;52;72;72320;SAINT-SATURNIN;;0;;6;;1;1;1;BD;DE MAULE;;72650;ST SATURNIN;;0;;;;;;;;;;;;;;;;;302589148;30258914800014;;;0;0;;;;;;;;;;P;152
ID;2019;720000801;USLD HOPITAL LOCAL BEAUMONT;;720002054;04;13;1;362;PUB9;1;0;;0;26720034300056;52;72;52;72;72029;BEAUMONT-SUR-SARTHE;;0;;6;720002054;1;1;97;R;DE L'AIREL;BP 50060;72170;BEAUMONT SUR SARTHE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720000819;HL BONNETABLE - CENTRE SOINS DE SUITE;HOPITAL LOCAL;720002062;04;13;1;106;PUB2;1;0;;0;26720032700026;52;72;52;72;72039;BONNETABLE;;0;;6;720002062;1;1;30;R;HORNCASTLE;;72110;BONNETABLE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720001437;CENTRE HOSPITALIER LA FERTE BERNARD;PAUL CHAPRON;720006022;04;13;1;355;PUB2;1;0;;0;26720104400018;52;72;52;72;72132;LA FERTE-BERNARD;;0;;6;720006022;1;1;56;AV;PIERRE BRULE;BP 13;72401;LA FERTE BERNARD CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720001569;HL SILLE LE GUILLAUME-CENTRE SOINS SUI;;720007244;04;13;1;106;PUB2;1;0;;0;26720002000019;52;72;52;72;72334;SILLE-LE-GUILLAUME;;;;6;720007244;1;1;1;R;ALEXANDRE MOREAU;BP 1;72140;SILLE LE GUILLAUME;HOPITAL LOCAL LES TILLEULS;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720003441;CTRE HEMODIALYSE -SITE CH DU MANS;SITE CENTRE HOSPITALIER DU MANS;440002590;07;65;3;141;PNL5;6;4;1;0;30266606000231;52;72;52;72;72181;LE MANS;;0;;6;440002590;1;1;194;AV;RUBILLARD;;72037;LE MANS CEDEX 9;PAVILLON MICHEL ANGE;0;;;;;;;;;;;;;;;;;302666060;30266606000231;;;;0;;;;;;;;;;P;152
ID;2019;720005909;USLD CH DROUET CTRE HOSP DU MANS;;720000025;04;13;1;362;PUB9;1;0;;0;26720016000021;52;72;52;72;72003;ALLONNES;;0;;6;720000025;2;1;4;R;F CEVERT;;72700;ALLONNES;GERIATRIE II ALLONNES;;;;;;;;;;;;;;;;;;;26720016000021;;;;0;;;;;;;;;;P;152
ID;2019;720012509;CENTRE DE ROUGEMONT S.S.R.;;310020383;09;95;2;109;PLU8;0;4;5;0;42085555300087;52;72;52;72;72181;LE MANS;;0;;6;;1;1;41;R;FREDERIC AUGUSTE BARTHOLDI;;72000;LE MANS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720014729;CENTRE JEAN BERNARD;;720002294;18;73;2;698;PLU10;0;5;x;0;34215198200010;52;72;52;72;72181;LE MANS;;0;;6;720002294;1;1;9;R;BEAUVERGER;;72000;LE MANS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720016138;CENTRE GALLOUEDEC SITE POLE SANTE SUD;;720008390;09;61;3;109;PNL8;6;1;1;0;77565226600054;52;72;52;72;72181;LE MANS;;;;6;;1;1;;R;DE GUETTELOUP;LE FOUILLET;72100;LE MANS;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;152
ID;2019;720016179;POLE SANTE SARTHE ET LOIR;;720016724;04;14;1;355;PUB2;1;0;;0;26720548200107;52;72;52;72;72022;LE BAILLEUL;;0;;6;720016724;1;1;;;LA CHASSE DU POINT DU JOUR;;72200;LE BAILLEUL;;;;;;;;;;;;;;;;;;;267205482;26720548200107;;;;0;;;;;;;;;;P;152
ID;2019;720016690;CENTRE AUTODIALYSE-BICHAT;TECHNOPOLE UNIVERSITE;440002590;07;65;3;146;PNL5;6;4;0;0;30266606000454;52;72;52;72;72181;LE MANS;;0;;6;440002590;1;1;;R;XAVIER BICHAT;;72000;LE MANS;;0;;;;;;;;;;;;;;;;;302666060;30266606000454;;;;0;;;;;;;;;;P;152
ID;2019;720016823;CENTRE MÉDICAL G. COULON:SITE DU MANS;;720012749;09;63;3;109;PNL8;6;1;1;0;78457899900053;52;72;52;72;72181;LE MANS;;0;;5;;1;1;40;R;HENRY DELAGENIERE;;72000;LE MANS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;720016831;UNIT AUTODIALYSE-UDM SABLE SUR SARTHE;ZONE D'ACTIVITE DE LA MARTINIERE;440002590;07;65;3;146;PNL5;6;4;0;0;30266606000447;52;72;52;72;72264;SABLE-SUR-SARTHE;;0;;6;440002590;1;1;;R;PIERRE ET MARIE CURIE;;72300;SABLE SUR SARTHE;;0;;;;;;;;;;;;;;;;;302666060;30266606000447;;;;0;;;;;;;;;;P;152
ID;2019;720016856;SERVICE D'HAD :LE MANS ET ANTENNES;;720008390;09;61;3;127;PNL10;6;4;1;0;77565226600104;52;72;52;72;72181;LE MANS;;0;;6;;1;1;92;R;MOLIERE;;72000;LE MANS;;0;;;;;;;;;;;;;;;;;;77565226600104;;;;0;;;;;;;;;;P;152
ID;2019;720017748;CENTRE MEDICO-CHIRURGICAL DU MANS;;720000561;09;73;2;365;PLU4;0;4;5;0;35135902100067;52;72;52;72;72181;LE MANS;;0;;6;;2;1;28;R;DE GUETTELOUP;;72058;LE MANS CEDEX 2;POLE SANTE SUD;1;802799171;groupe vedici holding;720002419;SCM MAINE IMAGE SANTE;720002229;SCANNER DU MAINE;720017037;LABORATOIRE DU MAINE;640797429;GIE LDF;;;;;;;351359021;;;;0;0;;;;;;;;;;P;152
ID;2019;720017755;CENTRE AUTODIALYSE LA FERTE BERNARD;;440002590;07;65;3;146;PNL5;6;4;0;0;302666060;52;72;52;72;72132;LA FERTE-BERNARD;;0;;6;440002590;1;1;6;R;ETIENNE JODELLE;;72400;LA FERTE BERNARD;IMMEUBLE CLEMATITE;0;;;;;;;;;;;;;;;;;302666060;;;;;0;;;;;;;;;;P;152
ID;2019;720017839;CENTRE D'HEMODIALYSE-POLE SANTE SUD;;440002590;07;65;3;141;PNL5;6;4;1;0;30266606000470;52;72;52;72;72181;LE MANS;;0;;6;440002590;1;1;;R;DE GUETTELOUP;;72058;LE MANS CEDEX 2;SITE DU POLE SANTE SUD DU MANS;0;;;;;;;;;;;;;;;;;302666060;30266606000470;;;;0;;;;;;;;;;P;152
ID;2019;720018100;CENTRE SOINS-ETUDES PIERRE DAGUET;CENTRE SOINS ETUDES;750720575;15;63;3;430;PNL7;6;1;1;0;77568300600321;52;72;52;72;72264;SABLE-SUR-SARTHE;;0;;6;;1;1;;R;DU MANS;BP 60117 LA MARTINIERE;72303;SABLE SUR SARTHE CEDEX;CENTRE PIERRE DAGUET;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;152
ID;2019;720019918;CENTRE DE SOINS A. BOCQUET MAMERS;;610787764;09;61;3;109;PNL8;7;1;1;0;78095665200363;52;72;52;72;72180;MAMERS;;0;;6;;1;1;;RTE;DU MESLE;;72600;MAMERS;CHIC ALENCON-MAMERS;0;;;;;;;;;;;;;;;;;;78093809800040;78095665200355;78095665200363;0;0;;;;;;;;;;P;152
ID;2019;730000031;CHMS CHAMBERY NH;;730000015;04;14;1;355;PUB2;1;0;;0;26730007700018;84;73;84;73;73065;CHAMBERY;;;;6;730000015;2;;;PL;LUCIEN BISET;BP 31125;73011;CHAMBERY CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;730000049;CH DE MOUTIERS;;730002839;04;14;1;355;PUB2;1;0;;0;26731109000018;84;73;84;73;73181;MOUTIERS;;0;;6;730002839;2;1;43;R;DE L'ECOLE DES MINES;BP 207;73604;MOUTIERS TARENTAISE CEDEX;;;;;;;;;;;;;;;;;;;267311090;26731109000018;;;0;0;;;;;;;;;;P;184
ID;2019;730000080;CH DE SAINT JEAN DE MAURIENNE;;730780103;04;13;1;355;PUB2;1;0;;0;26730013500014;84;73;84;73;73248;SAINT-JEAN-DE-MAURIENNE;;0;;6;730780103;1;;179;R;DU DOCTEUR GRANGE;CS 20113;73302;ST JEAN DE MAURIENNE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;730000098;CHMS AIX GRAND PORT;;730000015;04;14;1;355;PUB2;1;0;;0;26730002800011;84;73;84;73;73008;AIX-LES-BAINS;;0;;6;730000015;2;;49;AV;DU GRAND PORT;;73105;AIX LES BAINS CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;730000247;CH DE BOURG ST MAURICE;;730780525;04;13;1;355;PUB2;1;0;;0;26730006900015;84;73;84;73;73054;BOURG-SAINT-MAURICE;;0;;6;730780525;1;;;AV;DU NANTET;BP 11;73704;BOURG ST MAURICE CEDEX;;;;;;;;;;;;;;;;;;;267300069;26730006900015;;;0;0;;;;;;;;;;P;184
ID;2019;730000262;CENTRE HOSPITALIER D'ALBERTVILLE;;730002839;04;14;1;355;PUB2;1;0;;0;26731109000018;84;73;84;73;73011;ALBERTVILLE;;0;;6;730002839;2;1;253;R;PIERRE DE COUBERTIN;BP 126;73208;ALBERTVILLE CEDEX;;;;;730003688;G.I.E. IRM des Dorons;;;;;;;;;;;;;267311090;26731109000018;;;0;0;;;;;;;;;;P;184
ID;2019;730000270;CENTRE HOSPITALIER MICHEL DUBETTIER;;730780558;04;13;1;106;PUB2;1;0;;0;26730014300018;84;73;84;73;73270;SAINT-PIERRE-D'ALBIGNY;;;;6;730780558;1;1;44;R;JACQUES MARRET;BP 11;73250;ST PIERRE D ALBIGNY;;;;;;;;;;;;;;;;;;;267300143;26730014300018;;;0;0;;;;;;;;;;P;184
ID;2019;730000288;CENTRE HOSPITALIER DE MODANE;;730780566;04;13;1;106;PUB2;1;0;;0;26730009300049;84;73;84;73;73157;MODANE;;0;;6;730780566;1;1;110;R;DU PRÉ DE PÂQUES;;73500;MODANE;;;;;;;;;;;;;;;;;;;267300093;26730009300049;;;;0;;;;;;;;;;P;184
ID;2019;730000304;CHS DE LA SAVOIE;;730780582;14;11;1;292;PUB3;1;0;;0;26730004400018;84;73;84;73;73031;BASSENS;;0;;6;730780582;1;;89;AV;DE BASSENS;;73000;BASSENS;;;;;;;;;;;;;;;;;;;267300044;26730004400018;;;0;0;;;;;;;;;;P;184
ID;2019;730000924;AURAL UNITE DIALYSE CHAMBERY;;690796552;07;60;3;146;PNL5;6;4;1;0;30690522500224;84;73;84;73;73065;CHAMBERY;;0;;6;690796552;1;1;112;R;DE L'ISERAN;;73000;CHAMBERY;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;;730010048;09;75;2;365;PLU4;0;4;5;0;51271594700028;84;73;84;73;73064;CHALLES-LES-EAUX;;0;;6;;2;1;300;AV;DES MASSETTES;;73190;CHALLES LES EAUX;;0;;;;Laboratoire Médipôle de savoie (UNILIANS Médipôle;;Departement Imagerie Médipôle de Savoie;;APPERTON (stérilisation);;;;;;;;;512715947;51271594700028;;;0;0;;;;;;;;;;P;184
